MANDT,CARRID,CONNID,FLDATE,BOOKID,CUSTOMID,TICKET,PLACE,ARCHIVE_
300,AZ,0790,2010-06-09,00116682,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164506,00000471,O,AIRPORT,0000
300,LH,0402,2012-03-19,00117595,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164512,00004577,O,AIRPORT,0000
300,LH,0454,2010-05-01,00118240,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164482,00000060,O,AIRPORT,0000
300,AZ,0790,2011-07-20,00134660,00004173,O,AIRPORT,0000
300,UA,3517,2010-07-05,00132700,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164419,00000063,O,AIRPORT,0000
300,AZ,0790,2011-09-28,00137515,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164391,00000874,O,AIRPORT,0000
300,UA,3517,2010-09-13,00137313,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164469,00003428,O,AIRPORT,0000
300,LH,0454,2011-07-30,00138392,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164495,00000628,O,AIRPORT,0000
300,LH,0454,2011-07-30,00138206,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164530,00000804,O,AIRPORT,0000
300,UA,3517,2010-08-23,00135872,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164385,00002266,O,AIRPORT,0000
300,AZ,0790,2011-03-16,00128996,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164595,00002317,O,AIRPORT,0000
300,AZ,0790,2011-04-06,00129744,00004173,O,AIRPORT,0000
300,LH,0454,2011-02-12,00130898,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164496,00000894,O,AIRPORT,0000
300,UA,3517,2012-04-23,00166582,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164516,00004094,O,AIRPORT,0000
300,LH,2402,2011-08-20,00185613,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164540,00003775,O,AIRPORT,0000
300,LH,2402,2011-05-28,00182611,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164603,00002907,O,AIRPORT,0000
300,LH,0455,2012-03-26,00168075,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164617,00001649,O,AIRPORT,0000
300,LH,2402,2011-04-16,00181022,00004173,O,AIRPORT,0000
300,LH,2402,2010-10-09,00174163,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164629,00002733,O,AIRPORT,0000
300,LH,2462,2011-03-11,00257218,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164624,00004114,O,AIRPORT,0000
300,LH,2462,2010-11-26,00253517,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164515,00001372,O,AIRPORT,0000
300,LH,2462,2011-07-29,00262070,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164625,00004184,O,AIRPORT,0000
300,LH,2462,2011-07-29,00262249,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164461,00003565,O,AIRPORT,0000
300,LH,2462,2010-06-04,00247148,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164473,00002833,O,AIRPORT,0000
300,LH,2436,2011-01-15,00238072,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164630,00001886,O,AIRPORT,0000
300,LH,3577,2010-05-08,00291298,00004173,O,AIRPORT,0000
300,LH,3577,2010-09-18,00296245,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164602,00004353,O,AIRPORT,0000
300,LH,3577,2010-08-07,00294751,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164574,00000191,O,AIRPORT,0000
300,LH,3577,2010-08-07,00294705,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164426,00003039,O,AIRPORT,0000
300,LH,3577,2010-09-04,00295725,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164383,00001031,O,AIRPORT,0000
300,LH,2463,2011-04-02,00280203,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164433,00003630,O,AIRPORT,0000
300,LH,2463,2011-03-05,00279399,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164598,00003696,O,AIRPORT,0000
300,LH,2463,2011-01-08,00277274,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164504,00004423,O,AIRPORT,0000
300,LH,2463,2010-09-04,00272751,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164561,00004029,O,AIRPORT,0000
300,LH,3577,2011-03-12,00302513,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164589,00004002,O,AIRPORT,0000
300,LH,3577,2011-01-08,00300119,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164568,00000764,O,AIRPORT,0000
300,LH,3577,2011-01-29,00300886,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164438,00003385,O,AIRPORT,0000
300,LH,3577,2011-09-03,00308900,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164578,00001714,O,AIRPORT,0000
300,LH,2407,2011-03-19,00202537,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164406,00003753,O,AIRPORT,0000
300,LH,2407,2011-04-16,00203593,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164528,00003636,O,AIRPORT,0000
300,LH,2415,2010-06-04,00214482,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164502,00001428,O,AIRPORT,0000
300,LH,2415,2010-05-21,00214086,00004173,O,AIRPORT,0000
300,LH,2415,2011-04-15,00224124,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164401,00003733,O,AIRPORT,0000
300,LH,2415,2010-08-13,00216689,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164585,00000196,O,AIRPORT,0000
300,LH,2407,2011-05-07,00204415,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164448,00000059,O,AIRPORT,0000
300,LH,2407,2011-06-11,00205562,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164467,00002609,O,AIRPORT,0000
300,AZ,0555,2011-01-05,00016459,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164445,00003904,O,AIRPORT,0000
300,JL,0407,2011-04-08,00015469,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164511,00004616,O,AIRPORT,0000
300,AA,0017,2011-01-12,00016868,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164615,00004616,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164584,00000429,O,AIRPORT,0000
300,JL,0407,2011-02-11,00013171,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164539,00004174,O,AIRPORT,0000
300,DL,0106,2010-11-15,00012959,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164443,00002181,O,AIRPORT,0000
300,AA,0017,2010-11-17,00013077,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164544,00003281,O,AIRPORT,0000
300,AA,0017,2010-11-24,00013599,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164572,00003281,O,AIRPORT,0000
300,AZ,0555,2010-11-24,00013681,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164560,00002067,O,AIRPORT,0000
300,AZ,0555,2010-11-03,00012264,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164533,00004033,O,AIRPORT,0000
300,LH,0400,2010-10-30,00012179,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164605,00001730,O,AIRPORT,0000
300,QF,0005,2010-11-05,00012291,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164600,00001022,O,AIRPORT,0000
300,AA,0017,2010-11-10,00012850,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164379,00000974,O,AIRPORT,0000
300,LH,0400,2010-12-11,00014603,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164612,00003288,O,AIRPORT,0000
300,JL,0407,2011-09-02,00022146,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164460,00003363,O,AIRPORT,0000
300,DL,0106,2011-04-11,00022089,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164626,00001964,O,AIRPORT,0000
300,DL,0106,2011-04-18,00022255,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164480,00004498,O,AIRPORT,0000
300,AZ,0555,2011-04-13,00022630,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164390,00001668,O,AIRPORT,0000
300,LH,0400,2011-04-02,00021372,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164400,00002356,O,AIRPORT,0000
300,JL,0407,2011-08-19,00021495,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164403,00002969,O,AIRPORT,0000
300,LH,0400,2011-05-07,00023737,00004176,O,AIRPORT,0000
300,JL,0407,2011-09-30,00023459,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164387,00004403,O,AIRPORT,0000
300,AA,0017,2011-02-23,00019449,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164620,00003742,O,AIRPORT,0000
300,AA,0017,2011-02-16,00018967,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164492,00000476,O,AIRPORT,0000
300,LH,0400,2011-03-19,00020631,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164465,00000714,O,AIRPORT,0000
300,QF,0005,2010-06-11,00003361,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164407,00000736,O,AIRPORT,0000
300,AA,0017,2010-06-09,00003107,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164591,00002374,O,AIRPORT,0000
300,AZ,0555,2010-06-02,00002707,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164483,00002133,O,AIRPORT,0000
300,AA,0017,2010-06-02,00002836,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164536,00003291,O,AIRPORT,0000
300,AZ,0555,2010-09-29,00010219,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164484,00003820,O,AIRPORT,0000
300,AZ,0555,2010-09-15,00009389,00004176,O,AIRPORT,0000
300,AA,0017,2010-10-20,00011366,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164477,00002450,O,AIRPORT,0000
300,AA,0017,2010-10-13,00011044,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164618,00002450,O,AIRPORT,0000
300,LH,0400,2010-10-16,00011137,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164490,00002255,O,AIRPORT,0000
300,UA,0007,2010-09-25,00007086,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164402,00003967,O,AIRPORT,0000
300,AA,0017,2010-08-04,00006947,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164444,00002086,O,AIRPORT,0000
300,UA,0007,2010-10-09,00007554,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164398,00002086,O,AIRPORT,0000
300,AA,0017,2010-08-04,00006643,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164521,00004057,O,AIRPORT,0000
300,AA,0017,2010-08-18,00007730,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164439,00002827,O,AIRPORT,0000
300,UA,0941,2011-04-28,00041078,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164436,00002563,O,AIRPORT,0000
300,DL,0106,2012-03-12,00037145,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164462,00000039,O,AIRPORT,0000
300,UA,0941,2011-02-24,00038761,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164440,00002505,O,AIRPORT,0000
300,AA,0017,2012-03-07,00038183,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164555,00004287,O,AIRPORT,0000
300,DL,1699,2010-05-10,00038377,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164420,00002184,O,AIRPORT,0000
300,AA,0026,2010-10-20,00046741,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164556,00002854,O,AIRPORT,0000
300,JL,0408,2011-12-10,00048055,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164616,00000043,O,AIRPORT,0000
300,AZ,0788,2010-09-28,00048045,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164442,00000535,O,AIRPORT,0000
300,LH,0401,2010-09-10,00048243,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164571,00001884,O,AIRPORT,0000
300,QF,0006,2010-08-18,00043324,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164580,00000401,O,AIRPORT,0000
300,AA,0026,2010-07-28,00043190,00004176,O,AIRPORT,0000
300,AA,0026,2010-07-28,00043210,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164432,00001236,O,AIRPORT,0000
300,UA,0941,2011-08-11,00044843,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164478,00004311,O,AIRPORT,0000
300,LH,0401,2010-07-23,00045484,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164481,00000583,O,AIRPORT,0000
300,UA,0941,2011-07-28,00044303,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164535,00000400,O,AIRPORT,0000
300,LH,0401,2010-07-09,00044719,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164422,00001085,O,AIRPORT,0000
300,AZ,0788,2010-08-03,00044445,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164458,00001076,O,AIRPORT,0000
300,QF,0006,2010-09-15,00044408,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164575,00003761,O,AIRPORT,0000
300,DL,0106,2011-08-01,00028787,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164413,00003847,O,AIRPORT,0000
300,JL,0408,2010-07-10,00029872,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164499,00002254,O,AIRPORT,0000
300,LH,0400,2011-08-13,00029886,00004176,O,AIRPORT,0000
300,JL,0408,2010-07-03,00029802,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164553,00003599,O,AIRPORT,0000
300,AZ,0555,2011-08-03,00029285,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164429,00000472,O,AIRPORT,0000
300,AZ,0555,2011-07-27,00029226,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164424,00003204,O,AIRPORT,0000
300,UA,0941,2010-05-27,00029041,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164613,00002765,O,AIRPORT,0000
300,JL,0408,2010-07-03,00029623,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164494,00004363,O,AIRPORT,0000
300,JL,0408,2010-06-26,00029412,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164451,00003982,O,AIRPORT,0000
300,QF,0005,2011-06-03,00025459,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164569,00003121,O,AIRPORT,0000
300,JL,0407,2011-10-28,00024567,00004176,O,AIRPORT,0000
300,JL,0407,2011-10-21,00024403,00004176,O,AIRPORT,0000
300,LH,0400,2011-07-02,00027246,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164447,00004329,O,AIRPORT,0000
300,AZ,0555,2011-06-08,00025983,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164500,00003166,O,AIRPORT,0000
300,AZ,0555,2011-10-19,00034456,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164590,00002408,O,AIRPORT,0000
300,LH,0400,2011-10-15,00034850,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164601,00000042,O,AIRPORT,0000
300,UA,0941,2010-10-07,00033796,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164531,00000744,O,AIRPORT,0000
300,DL,0106,2011-10-17,00033878,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164437,00003746,O,AIRPORT,0000
300,JL,0408,2010-12-18,00035720,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164463,00004112,O,AIRPORT,0000
300,DL,0106,2011-12-26,00036336,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164526,00002039,O,AIRPORT,0000
300,LH,0400,2011-10-29,00035451,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164527,00003873,O,AIRPORT,0000
300,AZ,0555,2011-09-14,00031930,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164435,00003528,O,AIRPORT,0000
300,AA,0017,2011-08-24,00030773,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164576,00000614,O,AIRPORT,0000
300,DL,0106,2011-09-05,00031016,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164564,00003537,O,AIRPORT,0000
300,LH,0400,2011-09-24,00032821,00004176,O,AIRPORT,0000
300,DL,0106,2011-10-03,00033008,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164596,00002583,O,AIRPORT,0000
300,DL,1699,2011-07-04,00064523,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164421,00002404,O,AIRPORT,0000
300,QF,0006,2011-11-02,00062775,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164416,00001533,O,AIRPORT,0000
300,LH,0401,2011-04-22,00062471,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164594,00000943,O,AIRPORT,0000
300,DL,1699,2010-11-15,00050162,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164513,00004109,O,AIRPORT,0000
300,UA,3504,2010-07-23,00056220,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164280,00003158,O,AIRPORT,0000
300,QF,0006,2011-07-06,00057500,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164264,00004437,O,AIRPORT,0000
300,AZ,0788,2011-02-22,00057117,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164134,00001528,O,AIRPORT,0000
300,UA,3504,2010-09-10,00059327,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164195,00000979,O,AIRPORT,0000
300,DL,1699,2011-05-16,00061457,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164289,00003000,O,AIRPORT,0000
300,QF,0006,2011-08-31,00060019,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164372,00003000,O,AIRPORT,0000
300,DL,1699,2010-11-22,00050735,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164316,00003627,O,AIRPORT,0000
300,LH,0401,2011-04-01,00061019,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164342,00000004,O,AIRPORT,0000
300,UA,0941,2011-11-24,00049011,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164303,00002944,O,AIRPORT,0000
300,AZ,0788,2010-11-30,00052114,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164313,00003910,O,AIRPORT,0000
300,LH,0401,2010-11-19,00052760,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164312,00003910,O,AIRPORT,0000
300,QF,0006,2011-05-04,00054790,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164281,00001833,O,AIRPORT,0000
300,LH,0401,2010-12-24,00054820,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164370,00002701,O,AIRPORT,0000
300,DL,1699,2011-01-24,00054720,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164362,00003485,O,AIRPORT,0000
300,UA,0941,2012-03-29,00050063,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164196,00002913,O,AIRPORT,0000
300,AZ,0788,2010-11-02,00050015,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164165,00002238,O,AIRPORT,0000
300,LH,0401,2011-09-28,00072777,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164268,00001891,O,AIRPORT,0000
300,AZ,0789,2010-04-21,00076087,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164248,00002270,O,AIRPORT,0000
300,AA,0064,2011-01-28,00076283,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164262,00002251,O,AIRPORT,0000
300,AA,0064,2010-12-10,00074357,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164155,00001781,O,AIRPORT,0000
300,AZ,0788,2011-12-20,00074784,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164174,00000669,O,AIRPORT,0000
300,AZ,0788,2011-07-26,00066577,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164272,00001438,O,AIRPORT,0000
300,AA,0064,2010-06-04,00067664,00004176,O,AIRPORT,0000
300,AZ,0788,2011-08-23,00068300,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164269,00000831,O,AIRPORT,0000
300,DL,1699,2011-09-12,00069097,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164231,00002312,O,AIRPORT,0000
300,LH,0401,2011-08-05,00068997,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164190,00003870,O,AIRPORT,0000
300,DL,1984,2010-05-17,00077175,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164238,00002826,O,AIRPORT,0000
300,AA,0064,2011-03-11,00077823,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164184,00001780,O,AIRPORT,0000
300,AZ,0789,2010-06-09,00079406,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164320,00003712,O,AIRPORT,0000
300,AA,0064,2011-05-06,00079623,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164376,00000947,O,AIRPORT,0000
300,LH,0402,2010-08-23,00086883,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164286,00001263,O,AIRPORT,0000
300,LH,0402,2010-06-14,00082401,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164345,00001521,O,AIRPORT,0000
300,DL,1984,2010-08-16,00082561,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164226,00004402,O,AIRPORT,0000
300,UA,3504,2011-09-09,00082206,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164244,00003987,O,AIRPORT,0000
300,AA,0064,2011-06-10,00080917,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164186,00003896,O,AIRPORT,0000
300,LH,0402,2010-05-31,00081603,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164147,00001443,O,AIRPORT,0000
300,DL,1984,2010-07-26,00081424,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164246,00001187,O,AIRPORT,0000
300,AZ,0789,2010-08-25,00083884,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164203,00002766,O,AIRPORT,0000
300,UA,3504,2011-09-28,00083547,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164247,00000408,O,AIRPORT,0000
300,UA,3504,2011-09-28,00083471,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164270,00004161,O,AIRPORT,0000
300,AA,0064,2011-08-12,00083247,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164317,00002575,O,AIRPORT,0000
300,LH,0402,2010-06-21,00083158,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164324,00001339,O,AIRPORT,0000
300,UA,3516,2011-01-04,00105300,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164323,00003196,O,AIRPORT,0000
300,UA,3516,2011-01-25,00106501,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164159,00000978,O,AIRPORT,0000
300,AZ,0789,2011-07-13,00103805,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164358,00004270,O,AIRPORT,0000
300,UA,3516,2010-11-30,00103073,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164343,00000145,O,AIRPORT,0000
300,UA,3516,2010-12-07,00103475,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164183,00000223,O,AIRPORT,0000
300,AZ,0789,2011-11-09,00111288,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164212,00001163,O,AIRPORT,0000
300,LH,0402,2011-09-05,00110874,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164211,00001626,O,AIRPORT,0000
300,UA,3516,2011-04-26,00112160,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164252,00000516,O,AIRPORT,0000
300,UA,3516,2011-03-08,00109283,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164173,00000539,O,AIRPORT,0000
300,DL,1984,2012-04-02,00113283,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164172,00001513,O,AIRPORT,0000
300,UA,3516,2010-07-13,00094556,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164307,00003273,O,AIRPORT,0000
300,DL,1984,2011-02-28,00094875,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164237,00001501,O,AIRPORT,0000
300,AZ,0789,2010-12-22,00091390,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164257,00003622,O,AIRPORT,0000
300,LH,0402,2010-11-22,00092640,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164337,00003935,O,AIRPORT,0000
300,UA,3516,2010-06-08,00092467,00004176,O,AIRPORT,0000
300,SQ,0117,2011-07-11,00164242,00002052,O,AIRPORT,0000
300,DL,1984,2010-11-22,00088817,00004176,O,AIRPORT,0000
300,LH,0402,2010-12-20,00094140,00004176,O,AIRPORT,0000
300,AZ,0789,2010-12-01,00090238,00004176,O,AIRPORT,0000
300,LH,0402,2011-03-14,00099469,00004176,O,AIRPORT,0000
300,DL,1984,2011-04-25,00098284,00004176,O,AIRPORT,0000
300,LH,0402,2011-03-28,00100292,00004176,O,AIRPORT,0000
300,UA,3516,2010-10-12,00100262,00004176,O,AIRPORT,0000
300,UA,3516,2010-09-07,00097691,00004176,O,AIRPORT,0000
300,LH,0402,2011-01-10,00095566,00004176,O,AIRPORT,0000
300,DL,1984,2011-03-07,00095326,00004176,O,AIRPORT,0000
300,DL,1984,2011-03-07,00095360,00004176,O,AIRPORT,0000
300,AZ,0791,2010-12-09,00149577,00004176,O,AIRPORT,0000
300,UA,3517,2011-04-25,00150904,00004176,O,AIRPORT,0000
300,UA,3517,2011-08-29,00159366,00004176,O,AIRPORT,0000
300,UA,3517,2011-09-19,00160389,00004176,O,AIRPORT,0000
300,AZ,0791,2011-02-10,00151927,00004176,O,AIRPORT,0000
300,AZ,0791,2011-06-23,00156754,00004176,O,AIRPORT,0000
300,AZ,0791,2011-04-14,00154196,00004176,O,AIRPORT,0000
300,UA,3516,2011-09-27,00122371,00004176,O,AIRPORT,0000
300,LH,0454,2010-07-24,00121812,00004176,O,AIRPORT,0000
300,UA,3516,2011-08-30,00120477,00004176,O,AIRPORT,0000
300,UA,3516,2011-11-08,00125507,00004176,O,AIRPORT,0000
300,AZ,0790,2011-01-19,00126326,00004176,O,AIRPORT,0000
300,LH,0454,2010-05-22,00119248,00004176,O,AIRPORT,0000
300,AZ,0790,2010-06-30,00117560,00004176,O,AIRPORT,0000
300,UA,3517,2010-07-26,00134221,00004176,O,AIRPORT,0000
